Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount,Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code ,Previous Purchases,Payment Mode,Frequency of Purchases
2044,22,Male,Denim Jacket,Outwear,3958,Lucknow,S,Green,Spring,1.9,Yes,Standard,No,Yes,17,Credit Card,Annually
2045,35,Female,Heels,Footwear,3799,Lucknow,L,White,Winter,1.3,No,Standard,Yes,No,14,UPI,Weekly
2046,26,Female,Scarf,Accessories,3848,Mumbai,S,Red,Summer,4,No,Express,No,No,38,Netbanking,Annually
2047,56,Male,Cap,Accessories,4367,Coimbatore,XXL,Blue,Autumn,3,Yes,Express,Yes,No,36,UPI,Quarterly
2048,45,Female,Watch,Accessories,1818,Coimbatore,M,Pink,Spring,3.3,Yes,Express,Yes,Yes,10,UPI,Weekly
2049,32,Male,Loafers,Footwear,3616,Mumbai,L,Pink,Winter,3.7,No,Store Pickup,Yes,No,35,Netbanking,Annually
2050,62,Female,Windcheater,Outwear,2115,Mumbai,XL,Red,Winter,2.6,No,Free Shipping,No,Yes,0,Netbanking,Quarterly
2051,70,Male,Formal Shoes,Footwear,1004,Chennai,XXL,Black,Summer,3.3,Yes,Store Pickup,No,Yes,30,Credit Card,Quarterly
2052,32,Male,Heels,Footwear,4924,Kolkata,M,Red,Spring,3.9,No,Store Pickup,No,Yes,42,Cash,Quarterly
2053,41,Male,Sweater,Outwear,2257,Patna,L,White,Summer,1.7,No,Free Shipping,Yes,No,33,Credit Card,Monthly
2054,49,Female,Jeans,Clothing,3567,Nagpur,S,Black,Spring,1.7,Yes,Next Day,Yes,No,35,Cash,Quarterly
2055,51,Male,Shirt,Clothing,3102,Jaipur,XXL,Blue,Summer,3.8,No,Store Pickup,No,No,47,Credit Card,Monthly
2056,20,Male,Sunglasses,Accessories,4113,Ranchi,M,Blue,Winter,4.1,No,Express,No,No,36,Netbanking,Weekly
2057,45,Female,Windcheater,Outwear,4277,Kochi,XL,Pink,Spring,3.3,No,Store Pickup,No,Yes,13,Credit Card,Fortnightly
2058,54,Male,Blazer,Outwear,4810,Nagpur,M,Brown,Summer,4.8,No,Express,No,No,8,UPI,Weekly
2059,70,Female,Trousers,Clothing,961,Nagpur,S,Red,Summer,1.3,Yes,Store Pickup,Yes,No,19,Cash,Annually
2060,63,Male,Sunglasses,Accessories,3400,Jaipur,XL,Navy,Winter,4,No,Store Pickup,Yes,Yes,0,Netbanking,Fortnightly
2061,68,Female,Puffer Jacket,Outwear,3790,Bhubaneswar,S,Green,Summer,2.4,No,Express,Yes,No,29,Netbanking,Quarterly
2062,44,Male,Heels,Footwear,319,Ranchi,XL,Blue,Summer,4.2,Yes,Next Day,Yes,No,19,UPI,Weekly
2063,48,Female,Dress,Clothing,4669,Ranchi,XL,Black,Spring,4.6,No,Standard,No,No,43,Netbanking,Monthly
2064,65,Female,Formal Shoes,Footwear,3844,Mumbai,S,Blue,Spring,2.2,Yes,Next Day,No,Yes,40,UPI,Quarterly
2065,43,Female,Ethnic Wear,Clothing,3348,Coimbatore,XXL,Maroon,Autumn,4,Yes,Store Pickup,No,No,12,Credit Card,Monthly
2066,69,Female,Windcheater,Outwear,1761,Kolkata,XL,Green,Spring,4.5,Yes,Express,No,Yes,9,Netbanking,Quarterly
2067,43,Female,Sweater,Outwear,4890,Indore,L,Maroon,Spring,3.1,No,Next Day,No,No,28,Cash,Annually
2068,33,Female,Watch,Accessories,2090,Surat,S,Maroon,Winter,2,No,Express,No,No,10,Cash,Monthly
2069,36,Male,Cap,Accessories,2139,Surat,S,White,Autumn,4.2,No,Free Shipping,Yes,No,33,Cash,Annually
2070,28,Female,Flip Flops,Footwear,3320,Ranchi,M,Black,Summer,2,No,Free Shipping,Yes,No,49,Cash,Quarterly
2071,29,Male,Sports Shoes,Footwear,2271,Bangalore,L,Red,Autumn,1.9,No,Standard,No,Yes,2,UPI,Quarterly
2072,50,Female,Watch,Accessories,4783,Bhopal,M,White,Spring,4.7,No,Free Shipping,No,No,44,Netbanking,Quarterly
2073,29,Male,Saree,Clothing,3998,Kolkata,XXL,Navy,Autumn,2.1,No,Store Pickup,Yes,Yes,45,Credit Card,Fortnightly
2074,17,Male,Jeans,Clothing,4027,Bhopal,S,Pink,Summer,3.7,No,Standard,No,No,33,Credit Card,Monthly
2075,52,Female,Windcheater,Outwear,1676,Coimbatore,M,White,Summer,2.7,No,Free Shipping,Yes,No,28,Credit Card,Annually
2076,53,Male,Trench Coat,Outwear,2816,Mumbai,L,Beige,Winter,2.6,Yes,Next Day,Yes,No,33,Netbanking,Annually
2077,46,Male,Puffer Jacket,Outwear,3959,Bangalore,XXL,Beige,Summer,4.8,Yes,Express,No,Yes,13,Cash,Weekly
2078,45,Female,Sports Shoes,Footwear,3001,Bhubaneswar,XXL,Brown,Spring,4.8,Yes,Express,Yes,No,26,Netbanking,Fortnightly
2079,47,Male,Handbag,Accessories,387,Indore,L,Blue,Summer,4.3,No,Standard,No,Yes,29,UPI,Monthly
2080,49,Female,Scarf,Accessories,4216,Kolkata,S,White,Spring,3.1,No,Next Day,Yes,No,21,Credit Card,Fortnightly
2081,55,Male,Belt,Accessories,3945,Chennai,XXL,Red,Summer,1.8,No,Store Pickup,Yes,No,16,UPI,Fortnightly
2082,63,Female,Windcheater,Outwear,4137,Jaipur,L,Green,Summer,3.2,No,Store Pickup,Yes,Yes,12,UPI,Fortnightly
2083,39,Female,Sweater,Outwear,61,Surat,M,Grey,Summer,1.5,No,Express,Yes,Yes,8,Netbanking,Quarterly
2084,17,Male,Flip Flops,Footwear,2034,Nagpur,XL,Yellow,Spring,4.9,Yes,Standard,No,Yes,22,Credit Card,Fortnightly
2085,29,Male,Sports Shoes,Footwear,230,Pune,M,Beige,Spring,1.9,No,Standard,Yes,No,8,UPI,Fortnightly
2086,64,Female,Sneakers,Footwear,4256,Hyderabad,S,Green,Summer,4.1,Yes,Store Pickup,Yes,Yes,22,Credit Card,Monthly
2087,29,Female,Scarf,Accessories,3652,Kochi,XXL,Pink,Winter,3.3,Yes,Free Shipping,No,No,15,Cash,Annually
2088,26,Female,Skirt,Clothing,1210,Kolkata,XXL,Black,Autumn,4.7,Yes,Store Pickup,No,Yes,32,Credit Card,Weekly
2089,57,Female,Jewelry Set,Accessories,3450,Coimbatore,XXL,Beige,Summer,2.3,No,Store Pickup,Yes,Yes,3,Cash,Monthly
2090,62,Female,Sweater,Outwear,2504,Jaipur,XXL,Pink,Autumn,1.4,No,Standard,No,No,37,Cash,Annually
2091,52,Male,Skirt,Clothing,2111,Lucknow,XL,Maroon,Spring,1.2,No,Standard,No,No,38,Credit Card,Annually
2092,39,Female,Watch,Accessories,4184,Coimbatore,S,Red,Winter,3.7,No,Next Day,No,No,28,Netbanking,Quarterly
2093,39,Male,Blazer,Outwear,3050,Lucknow,S,Black,Winter,3.1,Yes,Free Shipping,Yes,No,38,Netbanking,Monthly
2094,47,Male,T-Shirt,Clothing,2354,Surat,L,Navy,Spring,3.2,No,Store Pickup,No,No,16,Cash,Quarterly
2095,28,Female,Denim Jacket,Outwear,3475,Kochi,S,Black,Spring,2.5,Yes,Free Shipping,Yes,Yes,49,Netbanking,Quarterly
2096,55,Male,Blazer,Outwear,3096,Lucknow,S,Black,Winter,3,No,Next Day,No,Yes,4,Credit Card,Annually
2097,33,Male,Saree,Clothing,4086,Delhi,S,Yellow,Spring,4.8,No,Store Pickup,Yes,No,22,Credit Card,Monthly
2098,43,Male,Jewelry Set,Accessories,1027,Bhopal,XXL,Beige,Winter,1.8,No,Next Day,No,Yes,35,Credit Card,Fortnightly
2099,17,Female,Wallet,Accessories,436,Lucknow,M,Blue,Autumn,1.4,No,Next Day,No,Yes,5,Netbanking,Monthly
2100,41,Female,Flip Flops,Footwear,398,Bhubaneswar,M,Blue,Autumn,1.1,No,Standard,Yes,Yes,23,Credit Card,Monthly
2101,21,Male,Sandals,Footwear,3046,Kolkata,M,Red,Winter,2.6,Yes,Standard,Yes,Yes,45,UPI,Monthly
2102,47,Male,Denim Jacket,Outwear,1535,Mumbai,M,Brown,Autumn,3.1,Yes,Store Pickup,Yes,No,18,Netbanking,Monthly
2103,65,Female,Jacket,Clothing,3561,Indore,M,Maroon,Spring,4.5,Yes,Standard,Yes,No,32,Cash,Weekly
2104,63,Female,Sunglasses,Accessories,3583,Lucknow,XL,Green,Winter,3.9,No,Free Shipping,No,Yes,16,Netbanking,Monthly
2105,64,Female,Formal Shoes,Footwear,4929,Bhopal,XL,White,Autumn,3.4,No,Store Pickup,Yes,No,28,Credit Card,Annually
2106,40,Female,Boots,Footwear,743,Lucknow,L,Grey,Winter,4.9,No,Express,Yes,No,21,Netbanking,Quarterly
2107,28,Female,Sunglasses,Accessories,103,Hyderabad,XL,Navy,Summer,4.4,No,Free Shipping,No,No,26,Cash,Fortnightly
2108,52,Male,Formal Shoes,Footwear,2010,Hyderabad,L,Grey,Autumn,1.5,Yes,Express,No,Yes,14,Netbanking,Monthly
2109,40,Male,Handbag,Accessories,1689,Coimbatore,XL,Pink,Spring,3.8,No,Next Day,Yes,Yes,16,Credit Card,Annually
2110,67,Female,Sweater,Outwear,3701,Indore,L,Pink,Autumn,3.2,Yes,Standard,No,No,4,UPI,Quarterly
2111,43,Female,Sweater,Outwear,2112,Bhubaneswar,L,White,Autumn,4.7,Yes,Next Day,Yes,No,26,Cash,Annually
2112,28,Female,Blazer,Outwear,2094,Chennai,S,Red,Spring,1.6,No,Next Day,No,No,45,Cash,Annually
2113,31,Female,Sneakers,Footwear,698,Ranchi,S,Navy,Spring,3.7,Yes,Free Shipping,No,No,40,Cash,Weekly
2114,70,Female,Loafers,Footwear,426,Patna,S,Beige,Spring,5,Yes,Express,No,No,26,UPI,Weekly
2115,53,Male,Sweater,Outwear,2306,Hyderabad,M,White,Summer,1,Yes,Store Pickup,Yes,No,2,Cash,Annually
2116,54,Male,Formal Shoes,Footwear,4351,Jaipur,L,Pink,Spring,3.3,No,Free Shipping,Yes,No,8,Netbanking,Fortnightly
2117,55,Female,Loafers,Footwear,803,Pune,L,White,Spring,4.6,Yes,Standard,No,Yes,40,Netbanking,Quarterly
2118,30,Male,Wallet,Accessories,3527,Bangalore,S,Navy,Winter,4.6,Yes,Standard,No,No,18,Credit Card,Weekly
2119,34,Female,Hoodie,Outwear,1979,Hyderabad,S,Green,Winter,1.3,Yes,Next Day,No,Yes,5,UPI,Quarterly
2120,38,Female,Windcheater,Outwear,374,Chennai,M,White,Autumn,1.3,No,Free Shipping,No,Yes,26,UPI,Annually
2121,37,Female,Blazer,Outwear,1247,Bhopal,XL,Black,Summer,3.7,No,Next Day,Yes,Yes,29,Credit Card,Fortnightly
2122,38,Female,T-Shirt,Clothing,4524,Kochi,S,Grey,Summer,2.3,Yes,Standard,Yes,Yes,44,Cash,Quarterly
2123,60,Male,Puffer Jacket,Outwear,1496,Ahmedabad,L,White,Winter,4,Yes,Standard,No,No,33,Credit Card,Monthly
2124,42,Female,Wallet,Accessories,3895,Delhi,XL,Navy,Spring,1.8,Yes,Store Pickup,Yes,Yes,9,Credit Card,Weekly
2125,32,Female,Sweater,Outwear,4348,Surat,L,Maroon,Summer,3.3,Yes,Standard,No,Yes,49,Cash,Annually
2126,65,Female,Handbag,Accessories,827,Delhi,XXL,White,Winter,2.1,No,Express,Yes,No,12,UPI,Fortnightly
2127,61,Female,Scarf,Accessories,2499,Kolkata,XL,Maroon,Summer,1,No,Standard,No,No,14,Netbanking,Quarterly
2128,22,Female,Kurta,Clothing,107,Jaipur,XL,Red,Summer,4.3,No,Store Pickup,Yes,Yes,13,Netbanking,Fortnightly
2129,69,Female,Sweater,Outwear,3138,Coimbatore,S,Pink,Autumn,3.4,No,Standard,No,Yes,31,UPI,Monthly
2130,64,Male,Sneakers,Footwear,488,Nagpur,L,Navy,Summer,4.1,Yes,Express,Yes,No,37,UPI,Quarterly
2131,17,Female,Scarf,Accessories,2477,Delhi,XL,Yellow,Spring,4.7,No,Express,No,Yes,23,Netbanking,Fortnightly
2132,40,Female,Puffer Jacket,Outwear,74,Ranchi,L,Grey,Winter,4.5,No,Store Pickup,No,No,9,UPI,Quarterly
2133,58,Male,Ethnic Wear,Clothing,3384,Mumbai,M,Beige,Autumn,4.2,Yes,Standard,No,Yes,47,Cash,Fortnightly
2134,69,Male,Heels,Footwear,4833,Bangalore,XXL,Green,Summer,4.3,Yes,Next Day,Yes,Yes,12,UPI,Quarterly
2135,26,Male,Sweater,Outwear,2843,Coimbatore,XL,Pink,Autumn,4.4,Yes,Standard,No,No,8,Netbanking,Monthly
2136,22,Female,Sandals,Footwear,3516,Bhubaneswar,XL,Green,Autumn,1.1,No,Next Day,Yes,No,38,Credit Card,Quarterly
2137,68,Male,Ethnic Wear,Clothing,1243,Delhi,L,Blue,Winter,2.5,Yes,Store Pickup,No,No,46,UPI,Annually
2138,47,Female,T-Shirt,Clothing,887,Bhopal,XL,Maroon,Spring,4.5,No,Next Day,Yes,No,34,Cash,Monthly
2139,47,Female,Sandals,Footwear,2167,Coimbatore,XL,Green,Autumn,2.8,Yes,Free Shipping,No,No,13,UPI,Annually
2140,53,Female,Trench Coat,Outwear,1037,Chennai,L,Black,Summer,4.4,Yes,Standard,No,No,27,Cash,Weekly
2141,47,Male,Puffer Jacket,Outwear,4749,Bangalore,XXL,Grey,Winter,1.8,Yes,Standard,Yes,Yes,15,Netbanking,Monthly
2142,36,Female,Sneakers,Footwear,4364,Hyderabad,XXL,Maroon,Autumn,2.5,Yes,Free Shipping,No,Yes,27,UPI,Fortnightly
2143,65,Female,Boots,Footwear,2097,Kochi,XXL,Blue,Summer,1.7,Yes,Next Day,Yes,No,47,Credit Card,Fortnightly
2144,52,Male,Denim Jacket,Outwear,1064,Hyderabad,XXL,White,Summer,2.8,No,Store Pickup,No,No,0,UPI,Monthly
2145,39,Male,Scarf,Accessories,2610,Surat,XL,Maroon,Autumn,3.9,Yes,Next Day,No,Yes,4,UPI,Annually
2146,57,Female,Boots,Footwear,1710,Nagpur,M,Brown,Summer,1.3,No,Next Day,No,Yes,37,UPI,Quarterly
2147,55,Female,Sneakers,Footwear,4243,Delhi,M,Grey,Spring,2.8,No,Next Day,Yes,No,12,UPI,Monthly
2148,50,Female,Jacket,Clothing,3793,Mumbai,XXL,Brown,Spring,2.3,No,Store Pickup,No,Yes,49,Credit Card,Annually
2149,66,Male,T-Shirt,Clothing,148,Lucknow,M,Pink,Autumn,2,Yes,Free Shipping,No,Yes,7,Cash,Fortnightly
2150,50,Female,Skirt,Clothing,950,Kolkata,M,Beige,Winter,2.5,No,Express,No,Yes,6,Cash,Annually
2151,70,Male,Hoodie,Outwear,2474,Chandigarh,L,Grey,Summer,3.6,No,Free Shipping,Yes,No,11,Credit Card,Annually
2152,42,Male,Belt,Accessories,46,Chennai,S,White,Spring,3.8,No,Store Pickup,Yes,Yes,42,UPI,Monthly
2153,47,Male,Handbag,Accessories,3663,Ahmedabad,L,White,Spring,2.5,Yes,Store Pickup,No,No,30,Cash,Fortnightly
2154,66,Male,Hoodie,Outwear,4695,Coimbatore,S,Red,Autumn,3.3,No,Standard,No,Yes,21,UPI,Fortnightly
2155,63,Male,Wallet,Accessories,23,Chennai,M,Green,Summer,3,No,Standard,No,Yes,38,Credit Card,Quarterly
2156,49,Female,Wallet,Accessories,2230,Pune,M,White,Winter,2.7,No,Standard,Yes,No,38,Cash,Annually
2157,64,Female,Sweater,Outwear,4541,Pune,XL,Beige,Summer,3.7,No,Store Pickup,Yes,Yes,45,Credit Card,Weekly
2158,26,Male,Sunglasses,Accessories,4811,Pune,S,Beige,Spring,1.6,No,Store Pickup,Yes,No,7,Credit Card,Fortnightly
2159,68,Female,Saree,Clothing,3270,Ranchi,XXL,White,Summer,2.1,Yes,Next Day,No,Yes,0,Cash,Weekly
2160,44,Female,Jeans,Clothing,371,Hyderabad,S,Navy,Spring,3.8,No,Store Pickup,No,No,23,Credit Card,Monthly
2161,25,Female,Skirt,Clothing,1548,Bhubaneswar,S,White,Autumn,2.8,No,Store Pickup,Yes,No,19,Credit Card,Monthly
2162,28,Male,Dress,Clothing,951,Patna,S,Blue,Summer,1.8,No,Express,Yes,Yes,22,Netbanking,Monthly
2163,34,Male,Flip Flops,Footwear,4469,Jaipur,S,Maroon,Winter,1.6,No,Next Day,Yes,No,30,Cash,Weekly
2164,24,Female,Sneakers,Footwear,2042,Jaipur,M,White,Autumn,2.8,Yes,Next Day,No,No,1,Credit Card,Weekly
2165,56,Female,Sports Shoes,Footwear,3256,Kochi,L,Red,Autumn,2.9,Yes,Standard,Yes,No,41,Credit Card,Weekly
2166,17,Male,Handbag,Accessories,1811,Delhi,L,Blue,Summer,3.8,No,Express,No,No,8,Credit Card,Annually
2167,38,Female,Heels,Footwear,550,Bhopal,XXL,Navy,Winter,3.4,No,Next Day,Yes,No,44,UPI,Weekly
2168,26,Male,Skirt,Clothing,3143,Kolkata,M,Pink,Autumn,3.1,No,Standard,No,Yes,41,UPI,Annually
2169,57,Male,Puffer Jacket,Outwear,667,Coimbatore,XXL,Navy,Spring,3.3,Yes,Standard,No,Yes,43,Cash,Weekly
2170,35,Female,Watch,Accessories,487,Nagpur,S,Pink,Summer,3,No,Standard,No,No,42,Netbanking,Weekly
2171,40,Female,Scarf,Accessories,3416,Hyderabad,S,White,Summer,4.2,No,Standard,No,No,47,Credit Card,Annually
2172,39,Female,Formal Shoes,Footwear,2777,Pune,M,White,Summer,4,Yes,Free Shipping,No,Yes,37,Netbanking,Weekly
2173,63,Male,Wallet,Accessories,232,Bhubaneswar,XL,Pink,Spring,2.4,Yes,Next Day,Yes,No,48,Credit Card,Monthly
2174,62,Male,Dress,Clothing,2082,Bangalore,XL,White,Autumn,4.5,Yes,Express,Yes,No,8,Netbanking,Quarterly
2175,18,Male,Puffer Jacket,Outwear,1433,Kolkata,XXL,Blue,Winter,3.1,No,Standard,Yes,No,19,Netbanking,Annually
2176,20,Male,Sandals,Footwear,3634,Surat,XXL,Grey,Winter,4,No,Express,Yes,Yes,19,UPI,Weekly
2177,50,Female,T-Shirt,Clothing,1346,Ahmedabad,S,Grey,Spring,4.1,No,Standard,Yes,Yes,34,Cash,Monthly
2178,61,Female,Saree,Clothing,2459,Patna,L,Maroon,Summer,3.7,Yes,Express,Yes,Yes,19,Cash,Annually
2179,21,Female,Skirt,Clothing,393,Hyderabad,XXL,Green,Autumn,1.3,No,Store Pickup,No,Yes,11,Cash,Annually
2180,70,Male,Puffer Jacket,Outwear,1737,Hyderabad,S,Green,Winter,3.6,No,Free Shipping,Yes,Yes,19,Credit Card,Weekly
2181,42,Female,T-Shirt,Clothing,563,Delhi,S,Green,Autumn,1,Yes,Free Shipping,Yes,Yes,7,UPI,Annually
2182,63,Female,Jewelry Set,Accessories,4699,Lucknow,M,Red,Autumn,4,Yes,Express,Yes,No,27,Netbanking,Weekly
2183,40,Male,Trousers,Clothing,4302,Bhubaneswar,XXL,Navy,Autumn,3.9,No,Next Day,No,No,47,Netbanking,Annually
2184,48,Female,Saree,Clothing,3826,Bangalore,M,White,Summer,3.1,Yes,Store Pickup,No,Yes,2,Credit Card,Monthly
2185,18,Female,Denim Jacket,Outwear,2979,Pune,XXL,Green,Spring,2.4,No,Store Pickup,Yes,No,46,UPI,Annually
2186,51,Male,Skirt,Clothing,4104,Ranchi,XL,Green,Summer,2,Yes,Free Shipping,No,No,32,Credit Card,Monthly
2187,65,Female,Sandals,Footwear,1973,Indore,M,Red,Spring,4.6,No,Store Pickup,Yes,Yes,37,UPI,Quarterly
2188,36,Female,Ethnic Wear,Clothing,274,Bhopal,M,Brown,Spring,4.4,No,Standard,Yes,Yes,47,Netbanking,Fortnightly
2189,45,Female,Watch,Accessories,1542,Delhi,L,Yellow,Spring,3.9,Yes,Free Shipping,No,No,48,Cash,Quarterly
2190,45,Male,Windcheater,Outwear,1129,Pune,S,Maroon,Summer,2.8,Yes,Standard,No,Yes,49,Credit Card,Quarterly
2191,66,Male,Jeans,Clothing,2437,Indore,S,Maroon,Autumn,2.5,No,Store Pickup,Yes,No,6,Cash,Annually
2192,46,Male,Windcheater,Outwear,4294,Bhopal,L,Green,Winter,4.8,Yes,Free Shipping,No,No,3,Credit Card,Monthly
2193,21,Male,Windcheater,Outwear,148,Pune,XXL,Pink,Autumn,4.1,Yes,Express,Yes,No,29,Cash,Annually
2194,66,Male,Watch,Accessories,3817,Ahmedabad,M,Green,Autumn,3.6,No,Free Shipping,Yes,Yes,40,Cash,Annually
2195,67,Female,Sandals,Footwear,3643,Bhubaneswar,XXL,Maroon,Winter,2,Yes,Free Shipping,No,Yes,18,Cash,Fortnightly
2196,21,Female,Sneakers,Footwear,2382,Ahmedabad,M,White,Summer,4.3,No,Next Day,No,Yes,32,Cash,Weekly
2197,54,Male,Blazer,Outwear,3908,Delhi,S,White,Spring,2,No,Free Shipping,Yes,Yes,22,Netbanking,Quarterly
2198,68,Female,Handbag,Accessories,1740,Indore,M,Yellow,Summer,4.5,Yes,Express,Yes,Yes,21,Credit Card,Fortnightly
2199,53,Male,Jeans,Clothing,1146,Mumbai,XL,Red,Autumn,1.4,No,Store Pickup,Yes,Yes,50,Cash,Annually
2200,20,Female,Formal Shoes,Footwear,2189,Chennai,XL,Pink,Winter,4,No,Express,No,Yes,20,Netbanking,Fortnightly
2201,22,Female,Jacket,Clothing,4696,Bhubaneswar,L,Green,Winter,2.7,Yes,Store Pickup,No,No,20,UPI,Quarterly
2202,41,Male,Sunglasses,Accessories,3040,Delhi,XXL,Blue,Spring,4.4,No,Standard,Yes,Yes,8,UPI,Annually
2203,68,Female,Watch,Accessories,4207,Delhi,M,Beige,Spring,4.5,Yes,Store Pickup,Yes,No,1,Netbanking,Annually
2204,61,Male,Trousers,Clothing,4819,Chandigarh,M,Yellow,Spring,4.2,No,Express,No,Yes,17,Netbanking,Quarterly
2205,32,Female,Windcheater,Outwear,2260,Ranchi,XL,Green,Winter,1.1,No,Free Shipping,Yes,Yes,27,Cash,Quarterly
2206,35,Female,Heels,Footwear,1051,Chandigarh,L,Yellow,Winter,3,Yes,Store Pickup,No,No,41,Netbanking,Fortnightly
2207,23,Male,Kurta,Clothing,2102,Mumbai,XL,Black,Spring,2,No,Express,No,Yes,5,Netbanking,Fortnightly
2208,69,Female,Formal Shoes,Footwear,3859,Mumbai,XL,Navy,Winter,2.6,Yes,Free Shipping,Yes,No,18,UPI,Fortnightly
2209,19,Male,Puffer Jacket,Outwear,1098,Nagpur,S,Beige,Winter,4,No,Express,No,No,9,Netbanking,Monthly
2210,59,Male,Sunglasses,Accessories,3521,Bangalore,XL,Navy,Spring,3.3,No,Free Shipping,No,No,45,Credit Card,Quarterly
2211,44,Male,Kurta,Clothing,914,Kochi,L,Beige,Winter,2.8,Yes,Store Pickup,Yes,Yes,9,Credit Card,Fortnightly
2212,54,Male,Flip Flops,Footwear,3248,Hyderabad,XL,Grey,Summer,2.8,No,Standard,No,Yes,17,Netbanking,Annually
2213,21,Male,Wallet,Accessories,4545,Indore,M,Brown,Summer,4.8,Yes,Free Shipping,Yes,Yes,45,UPI,Monthly
2214,46,Female,Sneakers,Footwear,2793,Ranchi,L,Black,Winter,2.8,No,Next Day,No,No,11,UPI,Monthly
2215,60,Female,Loafers,Footwear,1797,Ahmedabad,XL,White,Winter,3.9,Yes,Store Pickup,No,Yes,5,Credit Card,Fortnightly
2216,24,Female,T-Shirt,Clothing,31,Kochi,XL,Black,Summer,2,No,Store Pickup,No,No,50,Credit Card,Weekly
2217,39,Female,Hoodie,Outwear,3922,Ahmedabad,S,Red,Spring,1.7,Yes,Standard,No,Yes,1,Credit Card,Fortnightly
2218,29,Male,Trench Coat,Outwear,3846,Chandigarh,M,Blue,Winter,3.4,Yes,Free Shipping,Yes,No,33,Credit Card,Fortnightly
2219,58,Female,Sports Shoes,Footwear,4988,Mumbai,XXL,Black,Autumn,3.2,Yes,Standard,Yes,No,9,UPI,Fortnightly
2220,26,Male,Hoodie,Outwear,4299,Ranchi,L,Yellow,Winter,2,No,Store Pickup,No,Yes,8,UPI,Weekly
2221,67,Female,Dress,Clothing,2893,Pune,XL,Yellow,Autumn,4.2,Yes,Express,Yes,Yes,0,Cash,Quarterly
2222,34,Male,Ethnic Wear,Clothing,3828,Surat,S,Black,Spring,1.5,Yes,Standard,Yes,No,32,Netbanking,Quarterly
2223,36,Female,Scarf,Accessories,4453,Surat,S,Navy,Spring,3.3,Yes,Free Shipping,No,Yes,18,Netbanking,Weekly
2224,42,Female,Heels,Footwear,3242,Hyderabad,XL,Black,Autumn,4.8,Yes,Store Pickup,Yes,No,49,UPI,Fortnightly
2225,57,Female,Watch,Accessories,2673,Delhi,L,Grey,Winter,1.4,No,Free Shipping,Yes,No,38,UPI,Monthly
2226,43,Female,Wallet,Accessories,3699,Jaipur,S,Pink,Autumn,3.3,No,Store Pickup,No,No,17,Cash,Fortnightly
2227,57,Female,Jacket,Clothing,3769,Hyderabad,XL,Green,Summer,3,Yes,Store Pickup,No,No,13,Netbanking,Quarterly
2228,26,Female,Jeans,Clothing,4730,Kolkata,S,Grey,Spring,2.4,Yes,Free Shipping,Yes,No,34,Cash,Annually
2229,34,Male,Hoodie,Outwear,3972,Ranchi,M,Grey,Spring,1.3,No,Free Shipping,No,Yes,27,UPI,Fortnightly
2230,46,Male,Formal Shoes,Footwear,2824,Kochi,S,Black,Spring,2.6,No,Express,Yes,Yes,15,Cash,Fortnightly
2231,58,Female,Scarf,Accessories,4828,Pune,L,White,Winter,3.8,Yes,Free Shipping,No,No,1,Cash,Monthly
2232,47,Male,Dress,Clothing,3356,Bhubaneswar,S,Maroon,Winter,1.1,No,Standard,Yes,No,21,UPI,Weekly
2233,62,Female,Cap,Accessories,4952,Chandigarh,XL,Red,Autumn,4.2,No,Standard,Yes,No,17,Netbanking,Fortnightly
2234,31,Female,Watch,Accessories,277,Delhi,L,Maroon,Summer,3.9,No,Free Shipping,No,Yes,24,Netbanking,Fortnightly
2235,48,Female,Denim Jacket,Outwear,3597,Chennai,S,Yellow,Autumn,3.8,No,Standard,No,No,23,Netbanking,Quarterly
2236,25,Female,Skirt,Clothing,4437,Kochi,L,Blue,Spring,1.7,No,Express,Yes,No,6,Netbanking,Weekly
2237,61,Female,Denim Jacket,Outwear,4705,Chennai,S,Beige,Winter,1.5,Yes,Store Pickup,Yes,Yes,20,Cash,Fortnightly
2238,68,Male,Sweater,Outwear,1753,Hyderabad,S,Green,Spring,4.8,No,Free Shipping,No,No,50,Netbanking,Fortnightly
2239,23,Female,Belt,Accessories,3131,Indore,S,Green,Spring,2.7,Yes,Store Pickup,Yes,Yes,25,Credit Card,Annually
2240,41,Female,Sweater,Outwear,3707,Indore,L,Pink,Autumn,2.5,No,Next Day,No,Yes,35,Credit Card,Weekly
2241,58,Female,Skirt,Clothing,1164,Ranchi,XL,Green,Spring,4.5,Yes,Standard,No,No,3,Credit Card,Monthly
2242,24,Female,Trench Coat,Outwear,1196,Chandigarh,L,Green,Spring,1.6,Yes,Next Day,Yes,No,44,Cash,Quarterly
2243,66,Male,Sports Shoes,Footwear,4330,Bhopal,L,Red,Summer,2.5,No,Express,No,No,27,UPI,Monthly
2244,26,Male,Saree,Clothing,2124,Ahmedabad,S,White,Summer,3.2,Yes,Store Pickup,Yes,Yes,1,Cash,Fortnightly
2245,32,Male,Skirt,Clothing,3300,Nagpur,L,Brown,Spring,2.4,No,Free Shipping,No,Yes,44,Credit Card,Annually
2246,22,Female,Heels,Footwear,632,Jaipur,M,Grey,Autumn,4.7,No,Next Day,Yes,No,4,Netbanking,Monthly
2247,61,Male,Sports Shoes,Footwear,1998,Surat,L,Grey,Autumn,4.7,No,Express,Yes,No,45,Netbanking,Annually
